gene_id	colors
TMEM207	grey
TMEM208	green
TMEM209	turquoise
TMEM216	brown
TMEM218	grey
TMEM223	brown
TMEM229B	brown
TMEM230	grey
TMEM231	grey
TMEM232	grey
TMEM233	grey
TMEM234	grey
TMEM237	turquoise
TMEM238	grey
TMEM241	brown
TMEM242	turquoise
TMEM243	black
TMEM25	grey
TMEM250	yellow
TMEM253	grey
TMEM254	turquoise
TMEM255A	green
TMEM256	turquoise
TMEM258	grey
TMEM263	brown
TMEM266	brown
TMEM268	blue
TMEM269	grey
TMEM273	grey
TMEM30B	grey
TMEM31	grey
TMEM33	turquoise
TMEM35B	brown
TMEM38A	grey
TMEM38B	grey
TMEM40	turquoise
TMEM41A	grey
TMEM42	yellow
TMEM44	grey
TMEM45A	blue
TMEM47	grey
TMEM50A	turquoise
TMEM50B	yellow
TMEM51	grey
TMEM52	grey
TMEM52B	magenta
TMEM53	grey
TMEM54	magenta
TMEM59	turquoise
TMEM59L	yellow
TMEM63A	pink
TMEM63B	yellow
TMEM63C	grey
TMEM67	turquoise
TMEM68	turquoise
TMEM71	grey
TMEM74	grey
TMEM79	grey
TMEM80	grey
TMEM86A	grey
TMEM86B	turquoise
TMEM87B	turquoise
TMEM88	blue
TMEM91	turquoise
TMEM94	blue
TMOD1	turquoise
TMOD4	grey
TMPO	turquoise
TMPRSS11A	grey
TMPRSS11D	grey
TMPRSS12	grey
TMPRSS13	grey
TMPRSS2	grey
TMPRSS3	grey
TMPRSS6	yellow
TMPRSS9	yellow
TMSB4X	pink
TMTC1	black
TMTC2	grey
TMUB1	yellow
TNC	blue
TNF	grey
TNFAIP2	blue
TNFAIP3	blue
TNFAIP6	blue
TNFAIP8L2	blue
TNFAIP8L3	grey
TNFRSF11A	green
TNFRSF11B	grey
TNFRSF12A	grey
TNFRSF13B	black
TNFRSF13C	black
TNFRSF14	turquoise
TNFRSF17	grey
TNFRSF18	grey
TNFRSF1A	blue
TNFRSF1B	blue
TNFRSF21	pink
TNFRSF25	red
TNFRSF4	yellow
TNFRSF6B	yellow
TNFRSF8	blue
TNFRSF9	green
TNFSF10	green
TNFSF11	grey
TNFSF13	blue
TNFSF13B	green
TNFSF14	grey
TNFSF15	green
TNFSF4	turquoise
TNFSF8	blue
TNFSF9	grey
TNIP1	blue
TNIP2	blue
TNIP3	green
TNK1	grey
TNKS1BP1	yellow
TNNC2	blue
TNNI3K	grey
TNRC18	blue
TNRC6B	turquoise
TNRC6C	brown
TNS1	turquoise
TNS2	yellow
TNS3	green
TNS4	grey
TNXB	grey
TOE1	blue
TOM1L1	turquoise
TOMM20L	grey
TOMM22	turquoise
TOMM34	red
TOMM40	yellow
TOMM40L	blue
TOMM7	turquoise
TONSL	yellow
TOP1	magenta
TOP2A	turquoise
TOR1B	yellow
TOR2A	grey
TOR3A	blue
TOR4A	yellow
TOX	black
TOX2	grey
TOX3	red
TP53BP2	yellow
TP53I11	blue
TP53I13	yellow
TP53I3	grey
TP53INP2	turquoise
TP53RK	grey
TP63	grey
TP73	yellow
TPBG	grey
TPCN2	grey
TPD52	grey
TPD52L1	black
TPGS1	grey
TPGS2	turquoise
TPH1	purple
TPH2	grey
TPK1	grey
TPM1	turquoise
TPM2	grey
TPM3	blue
TPM4	pink
TPMT	green
TPPP3	grey
TPRG1	grey
TPRG1L	turquoise
TPRN	yellow
TPST1	grey
TPST2	blue
TPT1	turquoise
TPX2	turquoise
TRABD	yellow
TRABD2A	blue
TRAF1	green
TRAF2	blue
TRAF3	blue
TRAF3IP1	grey
TRAF3IP2	green
TRAF5	brown
TRAK2	turquoise
TRAM1	turquoise
TRANK1	green
TRAPPC13	turquoise
TRAPPC2L	blue
TRAPPC6A	grey
TRAPPC6B	turquoise
TRAPPC9	turquoise
TRARG1	grey
TRDMT1	grey
TREM1	blue
TREM2	blue
TREML1	pink
TREML2	blue
TRERF1	brown
TREX2	grey
TRH	blue
TRIB1	blue
TRIB3	yellow
TRIM14	green
TRIM16	grey
TRIM17	brown
TRIM2	grey
TRIM21	green
TRIM25	green
TRIM26	green
TRIM32	grey
TRIM36	blue
TRIM37	turquoise
TRIM38	green
TRIM4	brown
TRIM44	grey
TRIM45	grey
TRIM47	grey
TRIM56	green
TRIM58	turquoise
TRIM65	grey
TRIM66	grey
TRIM69	blue
TRIM7	brown
TRIM72	grey
TRIM9	green
TRIO	brown
TRIP10	green
TRIP13	turquoise
TRMT112	grey
TRMT2A	yellow
TRMT44	yellow
TRMT5	grey
TRMT6	brown
TRMT61A	yellow
TRMT61B	turquoise
TRMT9B	grey
TRMU	yellow
TRNP1	grey
TRPC1	grey
TRPC5	grey
TRPC6	pink
TRPM1	grey
TRPM2	blue
TRPM4	blue
TRPM6	red
TRPM7	turquoise
TRPT1	grey
TRPV1	grey
TRPV5	grey
TRUB1	red
TSBP1	grey
TSC22D1	brown
TSEN15	brown
TSEN34	blue
TSEN54	brown
TSFM	green
TSG101	turquoise
TSGA10	turquoise
TSHR	purple
TSHZ1	brown
TSHZ2	grey
TSKS	grey
TSKU	magenta
TSNAXIP1	turquoise
TSPAN13	blue
TSPAN14	blue
TSPAN15	grey
TSPAN17	yellow
TSPAN18	grey
TSPAN2	grey
TSPAN3	grey
TSPAN31	blue
TSPAN32	grey
TSPAN33	turquoise
TSPAN4	yellow
TSPAN5	brown
TSPAN6	grey
TSPAN8	grey
TSPAN9	pink
TSPO	turquoise
TSPO2	turquoise
TSPOAP1	brown
TSPYL1	turquoise
TSPYL4	brown
TSPYL5	brown
TSR2	brown
TSSC4	yellow
TSSK1B	yellow
TSSK4	grey
TSSK6	grey
TST	grey
TSTD1	grey
TTBK1	grey
TTC1	grey
TTC12	red
TTC13	turquoise
TTC21A	blue
TTC21B	brown
TTC22	red
TTC23	grey
TTC26	turquoise
TTC28	turquoise
TTC32	green
TTC33	turquoise
TTC34	grey
TTC36	red
TTC38	yellow
TTC39B	blue
TTC6	grey
TTC7B	turquoise
TTC8	grey
TTC9	grey
TTI1	brown
TTK	turquoise
TTLL1	grey
TTLL10	grey
TTLL11	grey
TTLL12	turquoise
TTLL13	grey
TTLL5	turquoise
TTLL8	yellow
TTN	magenta
TTPA	blue
TTYH1	grey
TTYH2	brown
TTYH3	yellow
TUB	grey
TUBA1C	grey
TUBA8	brown
TUBAL3	grey
TUBB1	pink
TUBB2B	brown
TUBB3	blue
TUBB4A	brown
TUBB4B	yellow
TUBB6	green
TUBE1	turquoise
TUBGCP2	yellow
TUBGCP5	turquoise
TUBGCP6	yellow
TUFM	brown
TUFT1	green
TULP1	grey
TULP2	blue
TULP3	grey
TUSC1	grey
TUSC3	green
TVP23A	grey
TWF1	turquoise
TWF2	yellow
TWNK	red
TWSG1	turquoise
TXK	red
TXLNB	blue
TXN	blue
TXNDC11	blue
TXNDC2	blue
TXNDC5	turquoise
TXNL1	turquoise
TXNL4B	magenta
TXNRD1	blue
TXNRD2	turquoise
TXNRD3	turquoise
TYMS	turquoise
TYRO3	grey
TYSND1	yellow
TYW3	grey
UACA	turquoise
UAP1	green
UAP1L1	yellow
UBA52	turquoise
UBA7	yellow
UBAC1	turquoise
UBALD1	turquoise
UBALD2	turquoise
UBAP1	turquoise
UBAP2	turquoise
UBASH3A	brown
UBB	turquoise
UBE2A	blue
UBE2D1	blue
UBE2D3	turquoise
UBE2D4	grey
UBE2E3	turquoise
UBE2H	turquoise
UBE2J1	blue
UBE2K	turquoise
UBE2L6	turquoise
UBE2M	turquoise
UBE2O	turquoise
UBE2QL1	grey
UBE2R2	turquoise
UBE2T	grey
UBE3A	turquoise
UBE3D	grey
UBIAD1	yellow
UBL4A	grey
UBL5	turquoise
UBQLN4	black
UBR2	turquoise
UBR7	turquoise
UBTD1	blue
UBTD2	green
UBXN1	turquoise
UBXN11	blue
UCK1	yellow
UCK2	yellow
UCKL1	yellow
UCMA	grey
UCP2	turquoise
UCP3	grey
UFD1	turquoise
UFSP1	yellow
UFSP2	grey
UGCG	blue
UGGT2	grey
UGP2	blue
UGT3A1	brown
UHRF1	turquoise
UHRF1BP1	turquoise
UHRF1BP1L	magenta
ULK1	turquoise
ULK3	brown
UMODL1	grey
UNC119	grey
UNC119B	blue
UNC13A	grey
UNC13B	turquoise
UNC13D	blue
UNC45A	yellow
UNC5A	grey
UNC5B	grey
UNC5CL	grey
UNC93A	blue
UNC93B1	yellow
UNG	blue
UPB1	grey
UPF2	turquoise
UPF3A	grey
UPK1A	grey
UPK1B	grey
UPP1	turquoise
URB1	yellow
URM1	brown
UROD	turquoise
UROS	turquoise
USH2A	brown
USP13	red
USP14	turquoise
USP15	turquoise
USP18	green
USP2	brown
USP20	turquoise
USP27X	grey
USP30	grey
USP32	turquoise
USP35	grey
USP36	yellow
USP4	turquoise
USP40	brown
USP42	turquoise
USP44	grey
USP46	pink
USP50	turquoise
USP51	grey
USP53	yellow
USP54	turquoise
USP6NL	turquoise
USP7	turquoise
USP9X	turquoise
UST	brown
UTP3	grey
UTP4	brown
UVSSA	yellow
VAMP1	red
VAMP4	blue
VAMP5	turquoise
VAMP7	turquoise
VANGL1	grey
VANGL2	black
VARS2	brown
VASH1	pink
VAT1	grey
VAV2	black
VCAM1	grey
VCAN	blue
VCL	pink
VCPKMT	turquoise
VDAC3	turquoise
VDR	blue
VEGFA	blue
VEGFC	turquoise
VEGFD	grey
VEPH1	grey
VGF	grey
VIL1	grey
VILL	grey
VIPR1	brown
VKORC1	brown
VLDLR	grey
VMAC	pink
VMO1	grey
VMP1	green
VNN2	blue
VOPP1	grey
VPREB3	brown
VPS26C	yellow
VPS28	turquoise
VPS33A	blue
VPS37B	blue
VPS37C	blue
VPS37D	grey
VPS54	turquoise
VPS8	turquoise
VPS9D1	blue
VRK1	turquoise
VRK2	turquoise
VRK3	grey
VRTN	red
VSIG1	grey
VSIG10	turquoise
VSIG2	pink
VSIG4	blue
VSIR	blue
VSNL1	grey
VSTM4	grey
VSTM5	brown
VTI1B	blue
VWA2	brown
VWA3A	grey
VWA3B	grey
VWA5A	turquoise
VWA5B2	grey
VWA7	grey
VWCE	turquoise
VWF	pink
VXN	brown
WAC	turquoise
WARS1	brown
WASF1	grey
WBP2	turquoise
WBP2NL	brown
WBP4	turquoise
WDFY2	grey
WDFY3	blue
WDFY4	black
WDHD1	turquoise
WDR11	grey
WDR18	yellow
WDR19	brown
WDR25	grey
WDR26	turquoise
WDR3	brown
WDR35	brown
WDR38	yellow
WDR4	brown
WDR46	brown
WDR49	grey
WDR54	grey
WDR59	red
WDR6	yellow
WDR72	grey
WDR73	green
WDR77	turquoise
WDR83	red
WDR83OS	turquoise
WDR87	grey
WDR89	black
WDR90	brown
WDR97	grey
WDSUB1	turquoise
WDTC1	blue
WFIKKN1	grey
WFS1	brown
WHRN	blue
WIPF3	grey
WIPI1	turquoise
WIPI2	turquoise
WLS	grey
WNK2	red
WNK3	grey
WNK4	grey
WNT10B	red
WNT11	grey
WNT16	grey
WNT2B	yellow
WNT3	grey
WNT8B	grey
WNT9A	grey
WRAP73	yellow
WSB1	blue
WWC2	grey
WWC3	green
WWOX	turquoise
WWP1	turquoise
WWTR1	grey
XAF1	green
XCR1	blue
XDH	magenta
XG	grey
XK	turquoise
XKR6	brown
XKR8	blue
XKR9	grey
XPNPEP2	blue
XPO7	turquoise
XPR1	turquoise
XRCC1	red
XRCC2	brown
XRCC3	yellow
XRCC5	turquoise
XRCC6	turquoise
XRN1	turquoise
XRRA1	grey
XXYLT1	green
XYLB	grey
XYLT2	yellow
YAP1	grey
YARS1	brown
YBEY	grey
YBX1	turquoise
YBX3	grey
YDJC	grey
YES1	grey
YIF1B	pink
YIPF3	turquoise
YIPF6	turquoise
YJEFN3	grey
YOD1	turquoise
YPEL3	turquoise
YPEL4	turquoise
YPEL5	turquoise
YTHDC2	turquoise
YTHDF3	blue
YWHAH	blue
YY2	brown
ZACN	yellow
ZADH2	yellow
ZAR1	grey
ZBED1	blue
ZBED2	brown
ZBP1	green
ZBTB10	brown
ZBTB12	brown
ZBTB16	grey
ZBTB20	black
ZBTB22	red
ZBTB3	grey
ZBTB32	green
ZBTB34	blue
ZBTB37	blue
ZBTB41	brown
ZBTB42	yellow
ZBTB48	yellow
ZBTB7A	turquoise
ZBTB9	red
ZC2HC1B	grey
ZC2HC1C	grey
ZC3H12A	blue
ZC3H12B	grey
ZC3H12C	blue
ZC3H3	yellow
ZC3H6	turquoise
ZC3H7A	blue
ZCCHC10	brown
ZCCHC13	blue
ZCCHC14	brown
ZCCHC2	green
ZCCHC24	yellow
ZCWPW1	blue
ZDHHC12	yellow
ZDHHC14	turquoise
ZDHHC15	turquoise
ZDHHC21	green
ZDHHC22	grey
ZDHHC6	blue
ZDHHC8	yellow
ZEB1	turquoise
ZER1	turquoise
ZFAND1	turquoise
ZFAND2A	grey
ZFAND2B	turquoise
ZFAND3	pink
ZFAND4	turquoise
ZFAND5	turquoise
ZFAT	turquoise
ZFHX3	blue
ZFP3	black
ZFP36	blue
ZFP36L1	blue
ZFP41	grey
ZFP57	brown
ZFP69	red
ZFP69B	grey
ZFP82	red
ZFP90	black
ZFPM1	turquoise
ZFR2	red
ZFTA	yellow
ZFX	magenta
ZFYVE16	blue
ZFYVE19	grey
ZFYVE21	grey
ZFYVE28	grey
ZGPAT	yellow
ZHX2	blue
ZKSCAN2	red
ZKSCAN5	grey
ZMAT1	grey
ZMAT2	turquoise
ZMAT3	black
ZMAT5	turquoise
ZMIZ2	yellow
ZMPSTE24	turquoise
ZMYND11	turquoise
ZMYND12	grey
ZMYND15	blue
ZMYND19	grey
ZMYND8	turquoise
ZNF106	blue
ZNF114	turquoise
ZNF157	grey
ZNF16	grey
ZNF165	brown
ZNF169	turquoise
ZNF175	purple
ZNF181	blue
ZNF185	grey
ZNF202	brown
ZNF205	grey
ZNF212	brown
ZNF214	brown
ZNF219	grey
ZNF239	brown
ZNF250	brown
ZNF260	brown
ZNF263	blue
ZNF275	brown
ZNF276	blue
ZNF280D	turquoise
ZNF281	blue
ZNF282	yellow
ZNF296	black
ZNF316	yellow
ZNF319	brown
ZNF32	red
ZNF330	blue
ZNF331	brown
ZNF346	brown
ZNF35	purple
ZNF358	brown
ZNF366	green
ZNF367	turquoise
ZNF382	grey
ZNF385A	black
ZNF385B	grey
ZNF385C	grey
ZNF408	blue
ZNF423	grey
ZNF428	yellow
ZNF438	turquoise
ZNF444	yellow
ZNF445	red
ZNF446	red
ZNF449	brown
ZNF45	red
ZNF451	turquoise
ZNF454	red
ZNF462	red
ZNF467	blue
ZNF469	grey
ZNF471	grey
ZNF473	grey
ZNF48	brown
ZNF483	grey
ZNF496	green
ZNF502	red
ZNF503	blue
ZNF511	yellow
ZNF512B	red
ZNF516	grey
ZNF521	grey
ZNF524	brown
ZNF532	brown
ZNF550	red
ZNF567	turquoise
ZNF569	grey
ZNF575	brown
ZNF576	brown
ZNF579	red
ZNF581	brown
ZNF584	brown
ZNF593	grey
ZNF593OS	grey
ZNF594	black
ZNF596	turquoise
ZNF608	black
ZNF618	grey
ZNF623	black
ZNF628	turquoise
ZNF629	green
ZNF644	turquoise
ZNF660	blue
ZNF683	grey
ZNF684	turquoise
ZNF691	grey
ZNF70	black
ZNF703	grey
ZNF710	blue
ZNF711	brown
ZNF74	brown
ZNF750	grey
ZNF75A	blue
ZNF76	grey
ZNF772	red
ZNF775	yellow
ZNF777	brown
ZNF784	brown
ZNF787	turquoise
ZNF79	brown
ZNF8	red
ZNF821	grey
ZNF827	grey
ZNF831	yellow
ZNF853	brown
ZNF879	red
ZNF891	grey
ZNHIT2	yellow
ZNHIT3	brown
ZNHIT6	red
ZNRD2	brown
ZNRF1	blue
ZNRF3	grey
ZP1	grey
ZPBP2	grey
ZRANB1	turquoise
ZRANB3	turquoise
ZRSR2	brown
ZSCAN2	yellow
ZSCAN22	red
ZSCAN25	black
ZSWIM3	grey
ZSWIM4	blue
ZSWIM5	grey
ZSWIM7	turquoise
ZSWIM9	brown
ZWILCH	turquoise
ZWINT	grey
ZYG11A	grey
ZYX	blue
