"","BabProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"3962","XP_003912953","EPOP",143.446715445551,-3.01462034171207,0.144533276766446,-20.8576212285247,1.2997746914064e-96,3.1158016019523e-95,TRUE,"3JF8B","C17orf96","C17orf96_3JF8B"
"3964","XP_003912959","CWC25",409.49102279693,-0.805742549347617,0.0370132961481583,-21.7690028502827,4.56452572584472e-105,1.21781954824215e-103,TRUE,"3JD3A","CWC25","CWC25_3JD3A"
"3967","XP_003912969","STAC2",26.8594423413087,0.0616534792689292,0.0924535136212942,0.66685923394402,0.504862052526124,0.621072240799067,FALSE,"3JC19","STAC2","STAC2_3JC19"
"3972","XP_003912988","TCAP",197.334185261266,0.48015584644219,0.0480451537295542,9.99384556338362,1.62165702929486e-23,1.01976703039127e-22,TRUE,"3JF9Z","TCAP","TCAP_3JF9Z"
"3973","XP_003913001","PSMD3",954.612277421167,-0.277924088509554,0.0343784968409745,-8.08424201311518,6.25520085965343e-16,3.03126881154924e-15,TRUE,"3J6VF","PSMD3","PSMD3_3J6VF"
"3976","XP_003913023","TNS4",6.02552066487292,-0.697995671125479,0.199007852441795,-3.50737753591721,0.00045254659950571,0.00108364034649234,TRUE,"3J511","TNS4","TNS4_3J511"
"3977","XP_003913024","IGFBP4",72.4787896052733,-1.58060324830652,0.13066529303963,-12.0965805956378,1.10102531752356e-33,9.00296738895168e-33,TRUE,"3JB87","IGFBP4","IGFBP4_3JB87"
"3978","XP_003913025","CCR7",3375.44163357871,-1.33349381280919,0.0396433552884123,-33.6372590843481,4.78839909191165e-248,4.71954112149904e-246,TRUE,"3JCPN","CCR7","CCR7_3JCPN"
"3987","XP_003913084","P3H4",109.793059808089,0.126271123529754,0.0483810668169919,2.60992846659194,0.00905611574627417,0.0183507325443999,TRUE,"3JF12","LEPREL4","LEPREL4_3JF12"
"3991","XP_003913099","KLHL11",299.062742384386,0.0779518412189883,0.0388676629214568,2.00557057872279,0.0449020835383348,0.0796996946388125,FALSE,"3J81W","KLHL11","KLHL11_3J81W"
"3994","XP_003913105","NKIRAS2",402.70769097885,-0.981415850782898,0.0394229385632078,-24.8945382194016,8.52577775299184e-137,3.50615260283382e-135,TRUE,"3J2TT","NKIRAS2","NKIRAS2_3J2TT"
"3995","XP_003913112","HSPB9",17.7668262133375,-0.833825801622923,0.116200909225018,-7.17572527774507,7.19248553258903e-13,3.05041189408452e-12,TRUE,"3JGV8","HSPB9","HSPB9_3JGV8"
"3996","XP_003913121","CAVIN1",19.1781853548083,0.658228565554019,0.105887642690567,6.21629256095112,5.09038559225131e-10,1.879502742204e-09,TRUE,"3J1WF","PTRF","PTRF_3J1WF"
"3999","XP_003913142","CNTNAP1",42.2720749034974,0.445459150998972,0.0822740977390924,5.41433043011437,6.15184705568627e-08,2.00565686129345e-07,TRUE,"3J1Z5","CNTNAP1","CNTNAP1_3J1Z5"
"4000","XP_003913147","CCR10",13.7490106299159,0.418481963910197,0.135789373916922,3.08184618456397,0.00205721110027832,0.00457516076119707,TRUE,"3J36W","CCR10","CCR10_3J36W"
"4001","XP_003913148","RAMP2",11.6034842745448,0.967861541695078,0.171934669467476,5.62924013343431,1.81005253668045e-08,6.09535127839928e-08,TRUE,"3JGBW","RAMP2","RAMP2_3JGBW"
"4002","XP_003913150","VPS25",220.429594769466,0.171678319224478,0.0408033676408753,4.20745465755374,2.58263201824464e-05,6.95741347404237e-05,TRUE,"3J1WK","VPS25","VPS25_3J1WK"
"4006","XP_003913167","VAT1",1051.30702712521,0.309474047295422,0.0462393421461068,6.69287305856444,2.18830961402066e-11,8.6660403310013e-11,TRUE,"3J5FK","VAT1","VAT1_3J5FK"
"4007","XP_003913170","IFI35",2686.36776383374,-3.0728873583635,0.0710750935662141,-43.2343765471201,0,0,TRUE,"3J25P","IFI35","IFI35_3J25P"
"4008","XP_003913171","RND2",16.0042357558729,0.221133349246988,0.104020088495447,2.12587157389957,0.0335139543684753,0.0612314661454838,FALSE,"3JAR5","RND2","RND2_3JAR5"
"4013","XP_003913215","GRN",20717.0262099525,0.969549193039537,0.0596687394615935,16.2488633376209,2.27544125596992e-59,3.14813369126419e-58,TRUE,"3JEX3","GRN","GRN_3JEX3"
"4014","XP_003913217","ITGA2B",56.0450113403912,-0.162002223039397,0.107510581582774,-1.50684909945045,0.13184934092316,0.206967455064114,FALSE,"3J5KK","ITGA2B","ITGA2B_3J5KK"
"4016","XP_003913219","FZD2",80.4404401571461,0.712458050768603,0.076722752539297,9.28613777775616,1.5998857223825e-20,9.13585689496467e-20,TRUE,"3J5H3","FZD2","FZD2_3J5H3"
"4017","XP_003913225","MEIOC",12.5294236459519,-0.264008480892999,0.116696952276597,-2.26234255259077,0.0236762472788186,0.0444806120112147,TRUE,"3JBSI","C17orf104","C17orf104_3JBSI"
"4020","XP_003913243","PLCD3",103.558672967735,2.03845475910219,0.104918407986283,19.4289524424418,4.39234743755762e-84,8.767051973274e-83,TRUE,"3J1Z9","PLCD3","PLCD3_3J1Z9"
"4021","XP_003913245","HEXIM1",1165.00269437317,0.552378499033616,0.0282551310832719,19.5496703733449,4.15194819663374e-85,8.39256511746678e-84,TRUE,"3J1S5","HEXIM1","HEXIM1_3J1S5"
"4023","XP_003913255","MAP3K14",1167.65350281703,0.177788166458455,0.0246177002892693,7.22196486143557,5.12417154839671e-13,2.18370090713522e-12,TRUE,"3J3ZW","MAP3K14","MAP3K14_3J3ZW"
"4024","XP_003913256","SPATA32",4.24227576727406,0.292738355689537,0.200924074675456,1.45696007888743,0.145127400293487,0.224632815828521,FALSE,"3J3TD","SPATA32","SPATA32_3J3TD"
"4025","XP_003913295","ITGB3",9.81805421646889,0.29710294383193,0.153390197811007,1.93690958139314,0.0527563970286438,0.0924166849241489,FALSE,"3J35A","ITGB3","ITGB3_3J35A"
"4026","XP_003913299","METTL2A",117.288393316037,-0.0876323423020841,0.0375810958696037,-2.33181976933682,0.01971017457245,0.0376402789353144,TRUE,"3J7S3","METTL2A","METTL2A_3J7S3"
"4029","XP_003913313","DCAF7",1719.0651023738,0.348944690384524,0.0274154537721561,12.7280289899459,4.13137084812729e-37,3.66188990968161e-36,TRUE,"3JBPG","DCAF7","DCAF7_3JBPG"
"4035","XP_003913349","POLG2",113.824032539959,-0.169236033769899,0.0541104897282601,-3.12760122149684,0.00176239122309844,0.00395266153769101,TRUE,"3JG11","POLG2","POLG2_3JG11"
"4044","XP_003913412","FAM104A",557.117209636414,0.131526147981399,0.0227768563084122,5.77455229995116,7.71579617767507e-09,2.6587282639397e-08,TRUE,"3JBCV","FAM104A","FAM104A_3JBCV"
"4048","XP_003913436","SLC9A3R1",2945.24598491526,0.797675120694908,0.0420858329968294,18.9535305325905,4.12927343783131e-80,7.79821298805641e-79,TRUE,"3JBR1","SLC9A3R1","SLC9A3R1_3JBR1"
"4051","XP_003913453","KCTD2",463.449873504876,0.0727830781678453,0.0269634097954282,2.69932767109396,0.00694797292257584,0.0143495584162507,TRUE,"3JCSV","KCTD2","KCTD2_3JCSV"
"4055","XP_003913474","MRPS7",188.742597166074,-0.261144595058724,0.0457507257355984,-5.7079880342866,1.14319455002213e-08,3.90092652462486e-08,TRUE,"3J50J","MRPS7","MRPS7_3J50J"
"4056","XP_003913476","GRB2",8680.1696226178,-0.992166203242362,0.0333426516095893,-29.7566676717762,1.42176890940794e-194,9.97412706682301e-193,TRUE,"3JCEP","GRB2","GRB2_3JCEP"
"4059","XP_003913500","TRIM47",21.3761486547996,0.113187952630762,0.134111690315087,0.843982745760892,0.398679047384652,0.518839624520882,FALSE,"3J7UG","TRIM47","TRIM47_3J7UG"
"4061","XP_003913505","EVPL",30.4731180456879,0.242781187399241,0.0843835971752805,2.87711350933452,0.00401331202698185,0.00860222128572709,TRUE,"3J1P5","EVPL","EVPL_3J1P5"
"4063","XP_003913520","FOXJ1",46.0845362337173,-0.795356372791123,0.0668265112649008,-11.901808993714,1.15809164107216e-32,9.21374310301973e-32,TRUE,"3J8DR","FOXJ1","FOXJ1_3J8DR"
"4064","XP_003913521","UBALD2",2397.08573137543,-0.308827700876636,0.054430857153926,-5.67376148428632,1.39695601261185e-08,4.74139781560919e-08,TRUE,"3J8TV","UBALD2","UBALD2_3J8TV"
"4072","XP_003913571","TIMP2",758.823964319019,2.47469248480744,0.076094040135407,32.5215020835246,5.29655492449455e-232,4.64461132570015e-230,TRUE,"3J581","TIMP2","TIMP2_3J581"
"4075","XP_003913579","CBX4",777.332284731147,0.597903261588772,0.0394614672688388,15.1515719756552,7.39758066026203e-52,8.91597240568822e-51,TRUE,"3J2WK","CBX4","CBX4_3J2WK"
"4079","XP_003913595","CHMP6",543.825762907951,0.0513699165573439,0.0353595366547883,1.45278817024282,0.146282577476742,0.226097203082896,FALSE,"3J4RB","CHMP6","CHMP6_3J4RB"
"4081","XP_003913602","NDUFAF8",143.087568101621,-0.092377356964634,0.0521706008805097,-1.77067841668554,0.0766141935868798,0.128756219477568,FALSE,"3JI2E","C17orf89","C17orf89_3JI2E"
"4082","XP_003913607","ACTG1",12319.3163043773,-0.156403920698639,0.037944091587557,-4.12195717843799,3.75667042989296e-05,0.00010010513137505,TRUE,"3J346","ACTG1","ACTG1_3J346"
"4088","XP_003913618","P4HB",2718.90240530092,-0.0725728469742111,0.0353168224728198,-2.05490873450079,0.0398878206636962,0.0717120900332014,FALSE,"3J88Q","P4HB","P4HB_3J88Q"
"4090","XP_003913629","ALYREF",446.271264431874,-0.235774998610654,0.0455509300940343,-5.17607430021573,2.26603244776241e-07,7.13523510812263e-07,TRUE,"3JFKX","ALYREF","ALYREF_3JFKX"
"4095","XP_003913666","OGFOD3",91.0456857812173,0.074357835733515,0.0486933776328653,1.52706259759084,0.126745446397236,0.200141170967685,FALSE,"3JC9Y","OGFOD3","OGFOD3_3JC9Y"
"4099","XP_003913676","FN3KRP",164.629275434192,0.318359691612796,0.0433275298319985,7.34774617540459,2.01576817926663e-13,8.74501684464672e-13,TRUE,"3J580","FN3KRP","FN3KRP_3J580"
"4100","XP_003913685","LOC100998252",89.4880456182541,0.00209440686272179,0.0410548730537458,0.0510148176558714,0.959313713140884,0.975255003539251,FALSE,"3JHKM","MRPL57","MRPL57_3JHKM"
"4101","XP_003913687","SAP18",941.798121844039,-0.0813272415463065,0.0304201117673167,-2.67346951807338,0.00750710982968411,0.015413582134598,TRUE,"3JDJI","SAP18","SAP18_3JDJI"
"4108","XP_003913730","PARP4",681.917499368848,0.256037480668852,0.0334226738641418,7.6605923783838,1.85077407019778e-14,8.41812797909182e-14,TRUE,"3J5MS","PARP4","PARP4_3J5MS"
"4117","XP_003913774","UBL3",1130.89939168894,0.011045020565134,0.0222457164778695,0.4965010039628,0.619540979205038,0.722888730848183,FALSE,"3JGEC","UBL3","UBL3_3JGEC"
"4126","XP_003913818","RFXAP",79.1533921712134,0.150888903166826,0.0490056291803345,3.07901165010195,0.00207688559914953,0.0046166543258369,TRUE,"3J8FW","RFXAP","RFXAP_3J8FW"
"4127","XP_003913824","ALG5",93.3402859191257,0.00201620240706976,0.0543171607446028,0.0371190684386076,0.970390068089469,0.981958504266685,FALSE,"3J3TT","ALG5","ALG5_3J3TT"
"4132","XP_003913846","COG6",174.610509956137,-0.011350339052314,0.0356241495548539,-0.318613614476237,0.750019528246898,0.827986012577294,FALSE,"3J49Z","COG6","COG6_3J49Z"
"4133","XP_003913848","FOXO1",859.315353721048,0.263651091461528,0.037552522799407,7.02086229651905,2.20503096966967e-12,9.13731735381532e-12,TRUE,"3J3KI","FOXO1","FOXO1_3J3KI"
"4135","XP_003913854","KBTBD7",267.664243770063,0.722585568188682,0.0434887150017312,16.6154729602822,5.38484868309527e-62,7.73731390296315e-61,TRUE,"3J70T","KBTBD7","KBTBD7_3J70T"
"4136","XP_003913857","KBTBD6",127.48309330304,0.187706160786721,0.0398100735944771,4.71504179315965,2.4166114111853e-06,7.05693136380897e-06,TRUE,"3JC2M","KBTBD6","KBTBD6_3JC2M"
"4138","XP_003913859","RGCC",101.940788526086,0.927745884291221,0.0824795302825673,11.2481955354601,2.36378431742633e-29,1.73266698030894e-28,TRUE,"3JGF1","RGCC","RGCC_3JGF1"
"4141","XP_003913866","TNFSF11",8.92120161742329,0.239910708846937,0.158173758935703,1.51675417250759,0.129328761348134,0.20358695985188,FALSE,"3J77T","TNFSF11","TNFSF11_3J77T"
"4143","XP_003913871","DNAJC15",154.878461362087,-0.309689612872832,0.0420284334886221,-7.36857377652847,1.72463083024082e-13,7.50929071977074e-13,TRUE,"3JGQ1","DNAJC15","DNAJC15_3JGQ1"
"4146","XP_003913885","COG3",431.682013260894,-0.00147796837717489,0.0304500187004026,-0.0485375195239323,0.961287863409738,0.976309904962702,FALSE,"3J8XD","COG3","COG3_3J8XD"
"4148","XP_003913891","CPB2",1.04310112159237,-1.18796531031364,0.615050294539662,-1.93149295408886,0.0534221198225067,0.0934524680606109,FALSE,"3JB8A","CPB2","CPB2_3JB8A"
"4149","XP_003913905","SUCLA2",186.213634755807,-0.0596850274095863,0.0379789625364898,-1.57152864173795,0.116059906883123,0.185391166553459,FALSE,"3J7HX","SUCLA2","SUCLA2_3J7HX"
"4151","XP_003913908","MED4",422.508610086429,-0.0803253425427202,0.0318577666893598,-2.52137393452467,0.0116897553990298,0.0232256597898923,TRUE,"3JAHT","MED4","MED4_3JAHT"
"4153","XP_003913914","LPAR6",1402.32027965653,-0.364795272637559,0.0555123115239004,-6.57143005980753,4.9834293554061e-11,1.93969903696388e-10,TRUE,"3JCQR","LPAR6","LPAR6_3JCQR"
"4162","XP_003913948","FAM124A",15.5193363268002,-0.311691701576724,0.106394664586225,-2.92958018890242,0.00339420223541378,0.00735317999265117,TRUE,"3JCJ2","FAM124A","FAM124A_3JCJ2"
"4164","XP_003913951","WDFY2",1098.25206830714,2.27240817010967,0.0688192109034116,33.0199684111318,4.19906291615151e-239,3.82274994946739e-237,TRUE,"3JFWC","WDFY2","WDFY2_3JFWC"
"4171","XP_003913992","MZT1",135.718890947044,-0.111386173082846,0.0424154737888965,-2.62607400396419,0.00863760357964478,0.0175638636472027,TRUE,"3JHUM","MZT1","MZT1_3JHUM"
"4173","XP_003914004","KCTD12",5952.53266532554,1.66145107406402,0.0729250959771887,22.7829809724725,6.76290265715656e-115,2.09220174031775e-113,TRUE,"3J1UY","KCTD12","KCTD12_3J1UY"
"4176","XP_003914023","NDFIP2",56.6416455334109,-0.274255290693409,0.0623452785002239,-4.39897450602332,1.08763601023103e-05,3.02922630967193e-05,TRUE,"3J322","NDFIP2","NDFIP2_3J322"
"4177","XP_003914024","SPRY2",59.0352170347396,0.0684760849939469,0.0791561750172945,0.86507571871665,0.386997230839577,0.507011861473448,FALSE,"3J3W8","SPRY2","SPRY2_3J3W8"
"4180","XP_003914054","HS6ST3",1.81362217955928,-0.509000090988691,0.327047882113605,-1.55634730822651,0.119625527597245,0.19051265835945,FALSE,"3J8F1","HS6ST3","HS6ST3_3J8F1"
"4182","XP_003914069","STK24",1780.08857670106,0.250682040680784,0.0454499421906904,5.515563466044,3.47664249667683e-08,1.15109490325841e-07,TRUE,"3J7I6","STK24","STK24_3J7I6"
"4183","XP_003914078","UBAC2",604.890172258444,0.135454789837526,0.0373315885604552,3.6284228735182,0.000285157911258228,0.000697670171231025,TRUE,"3J2Y0","UBAC2","UBAC2_3J2Y0"
"4184","XP_003914081","GPR183",1004.95747316823,0.35125526591915,0.0458474855904428,7.66138560044329,1.83937680716424e-14,8.36948027555923e-14,TRUE,"3JDNC","GPR183","GPR183_3JDNC"
"4185","XP_003914082","TM9SF2",1315.62289339096,0.0364839021704885,0.0315040871169338,1.15806885738574,0.246835937687239,0.352736851340005,FALSE,"3JCYR","TM9SF2","TM9SF2_3JCYR"
"4189","XP_003914108","ARGLU1",3020.68275163374,0.399537739111388,0.0559607972976632,7.13960054904492,9.36025277380531e-13,3.9466280565813e-12,TRUE,"3JDZU","ARGLU1","ARGLU1_3JDZU"
"4199","XP_003914202","RAB31",1563.43260997493,-0.858104868472733,0.0518125001580699,-16.5617344435189,1.31740966646239e-61,1.87711202894032e-60,TRUE,"3J23M","RAB31","RAB31_3J23M"
"4202","XP_003914219","RAB12",482.857786366554,-1.12038037658271,0.04996858123197,-22.4216967734494,2.41790736249051e-111,7.05898732070056e-110,TRUE,"3J34X","RAB12","RAB12_3J34X"
"4205","XP_003914252","NDC80",74.8330715836935,-1.03167103867204,0.0775802234263028,-13.2981189420274,2.37365045091291e-40,2.26374692343762e-39,TRUE,"3JCK5","NDC80","NDC80_3JCK5"
"4209","XP_003914282","RMC1",570.280088640068,0.313306689696403,0.0376790058252631,8.31515277099844,9.16341525586556e-17,4.5811314333034e-16,TRUE,"3JFGW","C18orf8","C18orf8_3JFGW"
"4210","XP_003914284","RIOK3",1324.91749983371,0.0501076313595445,0.0330071586390355,1.51808375593667,0.128993285640361,0.2031929632211,FALSE,"3J21T","RIOK3","RIOK3_3J21T"
"4217","XP_003914355","C19H18orf21",182.606241274925,-0.0422659800512795,0.0370904496620325,-1.1395380869309,0.254478791976542,0.361988796888387,FALSE,"3J4W3","C18orf21","C18orf21_3J4W3"
"4222","XP_003914403","IER3IP1",317.675766927404,-0.490896755494299,0.0455505106289794,-10.7769759046782,4.42184568951281e-27,3.07044726015312e-26,TRUE,"3JHFQ","IER3IP1","IER3IP1_3JHFQ"
"4224","XP_003914422","ACAA2",367.413818644623,0.37094276911759,0.0346128566226989,10.716907106544,8.47914481484577e-27,5.85537238343084e-26,TRUE,"3JCE3","ACAA2","ACAA2_3JCE3"
"4226","XP_003914432","ME2",850.310423349504,-0.0763090902834595,0.0439752358281138,-1.73527415706716,0.082692256895035,0.137716499892499,FALSE,"3JDI2","ME2","ME2_3JDI2"
"4227","XP_003914436","MEX3C",701.505484644808,0.0366294747257118,0.0222312427752788,1.64765753745642,0.099422966215191,0.161751353261356,FALSE,"3J95Q","MEX3C","MEX3C_3J95Q"
"4237","XP_003914487","LOC101015454",1.77572868772937,0.115074751564235,0.336017530719793,0.342466511546971,0.73199984192605,0.813515060554475,FALSE,"3JEJN","GLUD1","GLUD1_3JEJN"
"4240","XP_003914498","TNFRSF11A",87.1287826667336,1.99950512442284,0.161800842846157,12.3578164937249,4.41999977476034e-35,3.74914063398235e-34,TRUE,"3J4HQ","TNFRSF11A","TNFRSF11A_3J4HQ"
"4241","XP_003914499","ZCCHC2",2138.9110702228,-1.69152596976052,0.0504549826733601,-33.5254494231277,2.05252231310557e-246,1.95827048848777e-244,TRUE,"3J9TI","ZCCHC2","ZCCHC2_3J9TI"
"4244","XP_003914504","LOC100997079",664.565512711547,-0.171872381673265,0.0272952615824933,-6.29678455924748,3.03883165988399e-10,1.13626293700506e-09,TRUE,"3J2Y3","VPS4B","VPS4B_3J2Y3"
"4248","XP_003914530","TIMM21",75.8800286772975,-0.107141966232791,0.0454023168501084,-2.35983477641704,0.0182830759813252,0.0351598748937006,TRUE,"3JAKN","TIMM21","TIMM21_3JAKN"
"4250","XP_003914540","ZADH2",415.286599591268,0.218417121652143,0.0302277630102077,7.2257123882566,4.98481737866988e-13,2.12469378334586e-12,TRUE,"3J49G","ZADH2","ZADH2_3J49G"
"4253","XP_003914570","RBFA",255.617696219461,0.0908976896163894,0.0430578428979654,2.11105999508128,0.0347671554171674,0.0632930996038984,FALSE,"3JEZC","RBFA","RBFA_3JEZC"
"4255","XP_003914574","PARD6G",65.1259062421177,-0.186832537265,0.0671764857942796,-2.78121927719104,0.00541551445990637,0.0113857074391967,TRUE,"3JCKJ","PARD6G","PARD6G_3JCKJ"
"4258","XP_003914651","SCAMP4",396.428708254222,0.139897712320632,0.0386092454435792,3.62342518516888,0.000290727323410396,0.000710931732415908,TRUE,"3J3PZ","SCAMP4","SCAMP4_3J3PZ"
"4260","XP_003914664","SF3A2",1336.53857115198,-0.0407005800600496,0.0576974960698241,-0.705413281900393,0.480553080815385,0.598764670302907,FALSE,"3JBE5","SF3A2","SF3A2_3JBE5"
"4261","XP_003914668","LSM7",309.174554490214,-0.0921057153744355,0.0452192587999947,-2.03686919729976,0.0416631516409465,0.0745666311202713,FALSE,"3JH12","LSM7","LSM7_3JH12"
"4262","XP_003914671","LOC101011756",96.8902946848734,0.0478089548837106,0.0644561724746312,0.741728108390664,0.458252085893096,0.577524503472584,FALSE,"3JHG7","TIMM13","TIMM13_3JHG7"
"4263","XP_003914672","GADD45B",2769.79423118028,-2.45369792412509,0.072813823353999,-33.6982431508361,6.13356832458028e-249,6.12124986099953e-247,TRUE,"3JETU","GADD45B","GADD45B_3JETU"
"4267","XP_003914681","THOP1",358.089063561911,-0.085648796833504,0.0349811365453572,-2.4484280755844,0.0143481073342636,0.0280977878601687,TRUE,"3J5Q1","THOP1","THOP1_3J5Q1"
"4272","XP_003914719","EEF2",26222.3352783256,-0.000705452793340055,0.0310047694143861,-0.0227530411180136,0.981847266075192,0.988853649893403,FALSE,"3JCFE","EEF2","EEF2_3JCFE"
"4273","XP_003914722","PIAS4",499.647810561889,0.00713118830226379,0.0298082705638288,0.239235224566071,0.810923190290342,0.873786589031678,FALSE,"3JEXC","PIAS4","PIAS4_3JEXC"
"4274","XP_003914724","ZBTB7A",1838.9600448096,0.417996803893829,0.036510679373447,11.4486175296378,2.38925510652057e-30,1.79209159750719e-29,TRUE,"3JCHD","ZBTB7A","ZBTB7A_3JCHD"
"4278","XP_003914744","UBXN6",902.283170588558,0.445548796739477,0.0351714829057811,12.6678991026063,8.90679824340619e-37,7.84508684275201e-36,TRUE,"3J4S8","UBXN6","UBXN6_3J4S8"
"4280","XP_003914752","MYDGF",731.436241834033,-0.278735299443615,0.0382206705814148,-7.29278935203071,3.0360259194556e-13,1.30548567209041e-12,TRUE,"3J3Y2","C19orf10","C19orf10_3J3Y2"
"4281","XP_003914755","FEM1A",461.636969321723,-0.00461729167022066,0.0346669188348582,-0.133190137035712,0.894043010856759,0.93112889245286,FALSE,"3J58R","FEM1A","FEM1A_3J58R"
"4282","XP_003914763","SAFB2",1510.95402126468,0.13184009253599,0.0268866767292815,4.90354735408436,9.41212393592076e-07,2.82316373389816e-06,TRUE,"3JC2T","SAFB2","SAFB2_3JC2T"
"4289","XP_003914797","MLLT1",594.218595890369,0.0399843534482442,0.0475118479482725,0.841565949861102,0.400030955388376,0.520144916480787,FALSE,"3J8Z3","MLLT1","MLLT1_3J8Z3"
"4292","XP_003914805","DENND1C",1395.19650160063,0.306447786486485,0.0331576594087759,9.24214169367385,2.41611875420849e-20,1.37081980317271e-19,TRUE,"3JFJR","DENND1C","DENND1C_3JFJR"
"4293","XP_003914814","CD70",52.3989302220557,-0.686153259318141,0.0795359667443254,-8.62695567055637,6.30065818467686e-18,3.29496380225636e-17,TRUE,"3JGKJ","CD70","CD70_3JGKJ"
"4300","XP_003914857","RAB11B",881.065996820362,0.225542877448336,0.0392745354673286,5.74272552850331,9.31646719202824e-09,3.19230535072917e-08,TRUE,"3JBA6","RAB11B","RAB11B_3JBA6"
"4307","XP_003914901","PIN1",426.635114528841,0.198942867879352,0.038993063402975,5.10200662675232,3.36070980711723e-07,1.04347370892164e-06,TRUE,"3JCPY","PIN1","PIN1_3JCPY"
