"","PigProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"4647","XP_003483546","DNAJC9",169.146024083338,-0.0369741366142594,0.0997176663183416,-0.37078822619276,0.710795271406479,0.857066792010755,FALSE,"3J9WQ","-","-_3J9WQ"
"4659","XP_003483618","LOC100620521",199.460898632106,-0.0583835054774542,0.0929043037633016,-0.628426274268216,0.529724729556512,0.738905257173006,FALSE,"3J4J6","-","-_3J4J6"
"4662","XP_003483683","GSR",1263.98715716935,-0.273528025408079,0.0531644043723266,-5.14494667320034,2.67596814666262e-07,2.89319978138219e-06,TRUE,"3J217","GSR","GSR_3J217"
"4673","XP_003483948","RBBP9",495.976994911301,-0.137778404253288,0.0666672920193371,-2.06665667796023,0.0387665160537879,0.115152819485351,FALSE,"3JBPX","RBBP9","RBBP9_3JBPX"
"4674","XP_003483959","GINS1",54.4417197014014,-0.249409269241782,0.169397166261735,-1.47233436512404,0.140930607670765,0.312551671553203,FALSE,"3JDWV","-","-_3JDWV"
"4676","XP_003483983","XKR7",12.8316162260183,-0.111987195911174,0.320000440038845,-0.349959505985615,0.726369087840124,0.865632150813642,FALSE,"3J5B0","XKR7","XKR7_3J5B0"
"4678","XP_003484002","VSTM2L",0.30423839837976,-0.765863433919009,2.87689701231931,-0.266211626846378,0.790076229093536,NA,FALSE,"3JDH5","VSTM2L","VSTM2L_3JDH5"
"4680","XP_003484029","ARFGEF2",2255.84322457933,-0.0321892634775375,0.0667696737430698,-0.482094065659239,0.629739125295638,0.807620923866964,FALSE,"3J3X5","ARFGEF2","ARFGEF2_3J3X5"
"4681","XP_003484052","TMEM178B",11.3025626518372,0.151261857352339,0.390526438638862,0.387328084314971,0.698513336748477,0.848934038913361,FALSE,"3JEGU","TMEM178B","TMEM178B_3JEGU"
"4682","XP_003484061","FAM180A",37.5732265702914,0.029339228904327,0.191488267017349,0.153216849059838,0.878227270924915,0.94627773510686,FALSE,"3JBX7","FAM180A","FAM180A_3JBX7"
"4687","XP_003484168","YIPF6",1351.2793872658,0.00817184773220608,0.0549568265432618,0.148695771684947,0.881793697852546,0.948208891911149,FALSE,"3J6IR","-","-_3J6IR"
"4691","XP_003484266","LOC100157002",1021.50937624538,0.264643515972196,0.0580049657659592,4.56242862102515,5.0565286803546e-06,4.42634355133555e-05,TRUE,"3JCT5","SEC22B","SEC22B_3JCT5"
"4694","XP_005652497","CAVIN2",11.4945522545126,-0.492695222988055,0.401823807631503,-1.22614741493836,0.220143205626578,0.428653644281563,FALSE,"3JA0V","-","-_3JA0V"
"4698","XP_005652631","CALCOCO1",1602.86807305811,-0.110219253502932,0.0515781409769962,-2.13693730357769,0.0326030913904909,0.100289219881971,FALSE,"3JCA0","CALCOCO1","CALCOCO1_3JCA0"
"4707","XP_005652958","EPHX3",47.3935805401836,-0.795903427141489,0.190120382083094,-4.18631300032645,2.83522310700942e-05,0.000212903791499506,TRUE,"3J1V7","EPHX3","EPHX3_3J1V7"
"4708","XP_005653063","SRCAP",4739.77190030788,0.0117304867524997,0.0570087614248343,0.205766385013754,0.836973400160284,0.926464879006982,FALSE,"3J7MV","SRCAP","SRCAP_3J7MV"
"4716","XP_005653311","LPCAT2",363.710207667052,0.0896047751193967,0.07125908335582,1.25745057190773,0.208590526593198,0.411750893695078,FALSE,"3J3AQ","LPCAT2","LPCAT2_3J3AQ"
"4723","XP_005653444","TMEM200B",17.0294426211997,0.0271140245379999,0.363877698814594,0.0745141145674202,0.940601310588537,0.974649192830309,FALSE,"3JE96","TMEM200B","TMEM200B_3JE96"
"4730","XP_005653714","CHRNA10",0.819381755774635,0.787878725280048,1.37160988242617,0.57441896225362,0.565684324212524,NA,FALSE,"3J750","CHRNA10","CHRNA10_3J750"
"4731","XP_005653770","LOC100514309",0.915493961440623,-1.45663211470275,1.33465604794069,-1.09139138653008,0.275100700898261,NA,FALSE,"3JF7C","-","-_3JF7C"
"4742","XP_005653994","STAC2",78.0999679719796,-0.093224425573096,0.150818983098842,-0.618121297847498,0.536495384075256,0.743553838156616,FALSE,"3JC19","STAC2","STAC2_3JC19"
"4749","XP_005654217","UBXN4",1416.50171557598,-0.0763051576386572,0.0500898407953376,-1.52336594461206,0.127667177195468,0.291622668380223,FALSE,"3JAXA","UBXN4","UBXN4_3JAXA"
"4750","XP_005654221","DDX18",1961.70181198125,0.328071444939469,0.0610472821055874,5.37405489030677,7.6985404974028e-08,9.07704211653001e-07,TRUE,"3J99Q","DDX18","DDX18_3J99Q"
"4751","XP_005654304","PTGIS",10.2096201822927,-0.188430388175738,0.404011804292304,-0.466398224442491,0.64093048219148,0.81425034454815,FALSE,"3J8Q2","PTGIS","PTGIS_3J8Q2"
"4756","XP_005654445","DCBLD1",203.085209453167,-0.21730971016215,0.0865830923584486,-2.50984001890925,0.0120785869071763,0.0439762635986629,TRUE,"3J2Z7","DCBLD1","DCBLD1_3J2Z7"
"4761","XP_005654537","TNFRSF11A",267.166388121525,-0.145575149158342,0.0822049160545173,-1.77088130668241,0.0765804415105404,0.198924925793442,FALSE,"3J4HQ","TNFRSF11A","TNFRSF11A_3J4HQ"
"4766","XP_005654758","GADD45B",866.165427595958,1.87475833631551,0.19399808121524,9.66379834569328,4.29632217761013e-22,2.2279499292464e-20,TRUE,"3JETU","GADD45B","GADD45B_3JETU"
"4767","XP_005654786","GNA15",1036.55299913704,-0.162533095289431,0.062255793396759,-2.61073044645983,0.00903490766348799,0.0347016118070168,TRUE,"3J9T1","GNA15","GNA15_3J9T1"
"4771","XP_005654834","SWSAP1",30.4735291530774,-0.985521165091187,0.264173653634603,-3.73058081883643,0.000191038847768695,0.00120804810295838,TRUE,"3J3MF","SWSAP1","SWSAP1_3J3MF"
"4773","XP_005654961","CCDC124",325.572377206796,-0.214471777316211,0.0858609771349269,-2.49789583665205,0.0124932897689803,0.0451871988019022,TRUE,"3JBMT","CCDC124","CCDC124_3JBMT"
"4776","XP_005655049","GIN1",256.125540105497,-0.0230174280922715,0.0941827485617165,-0.244391127290032,0.806927912877626,0.909919301176862,FALSE,"3J6J2","GIN1","GIN1_3J6J2"
"4779","XP_005655154","SPN",5185.46309194024,-0.147879137873388,0.0513950369863907,-2.8773038515868,0.00401089178496425,0.0175075425640214,TRUE,"3JE7K","SPN","SPN_3JE7K"
"4780","XP_005655155","ASPHD1",0.531001482093134,-0.444703398241772,2.10758358262812,-0.211001547889851,0.832886063506686,NA,FALSE,"3JED5","ASPHD1","ASPHD1_3JED5"
"4784","XP_005655269","VAMP5",319.480790218387,-0.165759146652439,0.0927903012075604,-1.78638440112029,0.0740370395380452,0.193601392204561,FALSE,"3JGYZ","-","-_3JGYZ"
"4786","XP_005655311","PPM1G",1205.66402682112,-0.0601957980324604,0.0570825196518003,-1.05453996073843,0.291635775278906,0.517833922640607,FALSE,"3J7K3","PPM1G","PPM1G_3J7K3"
"4792","XP_005655413","LAPTM4B",817.3940548891,-0.187830392377091,0.0612084835269819,-3.06869867629201,0.0021499331988912,0.0102486756932894,TRUE,"3J8CV","LAPTM4B","LAPTM4B_3J8CV"
"4803","XP_005655767","TIGAR",729.105399787715,0.144155031314405,0.0797643192331775,1.80726210290835,0.0707214219403647,0.187240561720137,FALSE,"3J8FS","C12orf5","C12orf5_3J8FS"
"4805","XP_005655834","SMPD3",255.392252633925,-0.11256534399022,0.0867608142204464,-1.29742147998068,0.194486205742882,0.392278641532659,FALSE,"3J7XM","SMPD3","SMPD3_3J7XM"
"4806","XP_005655835","DUS2",315.934861491126,-0.507930173953668,0.0806239887026365,-6.29998815646612,2.97668388181238e-10,4.77753562630302e-09,TRUE,"3JD3I","DUS2","DUS2_3JD3I"
"4811","XP_005655987","PHLDB3",134.491190945194,-0.190947144446482,0.129992160777002,-1.46891276600938,0.141856451599449,0.313864987775671,FALSE,"3J8KX","PHLDB3","PHLDB3_3J8KX"
"4813","XP_005656014","GP6",19.2051179044472,-0.107921641512242,0.260898609737899,-0.413653570713395,0.679127834384187,0.836869835278856,FALSE,"3JAVE","-","-_3JAVE"
"4815","XP_005656066","KLHL21",327.44085103672,-1.17268063181902,0.118601936776167,-9.88753357402742,4.71501189242509e-23,2.64614532554817e-21,TRUE,"3JFCG","KLHL21","KLHL21_3JFCG"
"4816","XP_005656091","MINOS1",695.8212592809,0.159530933235503,0.0670834393560597,2.37809710961238,0.0174022422877104,0.0594631795855453,FALSE,"3JHSY","MINOS1","MINOS1_3JHSY"
"4821","XP_005656311","ANKRD34C",1.55104790352671,0.79424584401581,0.930296893516685,0.853755236152001,0.393240621883767,NA,FALSE,"3JC2C","ANKRD34C","ANKRD34C_3JC2C"
"4823","XP_005656371","PARP2",441.86827118367,-0.278139811221474,0.0726075439468162,-3.8307288210328,0.000127764255009525,0.000838056883782198,TRUE,"3JC65","PARP2","PARP2_3JC65"
"4826","XP_005656424","TTC9",88.2213570360188,2.18819447704481,0.244107579835363,8.96405789005252,3.12944574794512e-19,1.27730798817444e-17,TRUE,"3J1XJ","TTC9","TTC9_3J1XJ"
"4830","XP_005656545","LOC100621428",230.769323973332,-0.25433296595814,0.119694301088772,-2.12485443036684,0.033598761392776,0.102839696469708,FALSE,"3JHTV","-","-_3JHTV"
"4835","XP_005656694","IL10RA",5189.05793338571,-0.0392896720474728,0.0574268615623798,-0.684168888539981,0.493868525456671,0.713137384104105,FALSE,"3J598","-","-_3J598"
"4839","XP_005656832","B3GALT2",20.7805615929199,0.0567678531631373,0.287226167608768,0.197641648167868,0.843325446969489,0.928884233933068,FALSE,"3J5QW","B3GALT2","B3GALT2_3J5QW"
"4840","XP_005656840","IARS2",2575.20121937885,-0.0736019697295354,0.0481833011228934,-1.52754103629826,0.126626531112151,0.289827642514678,FALSE,"3JBMM","IARS2","IARS2_3JBMM"
"4845","XP_005657006","VAT1",4149.01189565813,-0.567408106216457,0.0679452720930759,-8.35095789209858,6.77115593626772e-17,2.18379378882162e-15,TRUE,"3J5FK","VAT1","VAT1_3J5FK"
"4853","XP_005657176","TRMT10C",474.18201371183,0.0156269924873971,0.065380480380758,0.2390161772503,0.81109303861914,0.912078719475425,FALSE,"3JFAQ","TRMT10C","TRMT10C_3JFAQ"
"4859","XP_005657444","DDX21",4017.36413199757,0.318943690259434,0.0600179616907232,5.31413732280635,1.0716378448812e-07,1.23451811421459e-06,TRUE,"3JCJJ","DDX21","DDX21_3JCJJ"
"4867","XP_005657646","C15H2orf72",4.00888551889693,-0.919103507041978,0.581711093167242,-1.57999996533973,0.114106874413043,NA,FALSE,"3JG5J","C2orf72","C2orf72_3JG5J"
"4870","XP_005657777","CASP2",897.762725876266,-0.27519262705673,0.0552793767129164,-4.97821508527301,6.41733209759251e-07,6.54429784321733e-06,TRUE,"3JG70","CASP2","CASP2_3JG70"
"4871","XP_005657793","FMC1",80.4072789928059,-0.245673695608072,0.128630918640228,-1.90991169312259,0.0561445842594738,0.155905395841615,FALSE,"3JGX1","C7orf55","C7orf55_3JGX1"
"4881","XP_005659204","PPP1R14C",0.350014873280548,0.876523498891205,3.03868955952913,0.28845444120558,0.77299889967071,NA,FALSE,"3JEV6","PPP1R14C","PPP1R14C_3JEV6"
"4882","XP_005659206","LATS1",1460.67983744956,0.056362762672924,0.0755838738888134,0.745698252458397,0.455849715077405,0.681796439812011,FALSE,"3J2I1","LATS1","LATS1_3J2I1"
"4883","XP_005659284","HSF2",257.239969308847,0.040211295416112,0.0828614660369769,0.485283417483438,0.627475316665228,0.806308381232617,FALSE,"3JE7A","HSF2","HSF2_3JE7A"
"4891","XP_005659620","POLR2M",729.219877312306,0.0752832195474918,0.0587386754222593,1.28166355482648,0.199960694956351,0.400118632515513,FALSE,"3JEV3","POLR2M","POLR2M_3JEV3"
"4897","XP_005659801","C1H15orf62",453.277194450201,-0.23853503179945,0.0661591218102512,-3.60547457814789,0.000311582993359713,0.00187775254316851,TRUE,"3J42C","C15orf62","C15orf62_3J42C"
"4898","XP_005659806","DISP2",56.3308021873058,0.240305774990165,0.164911520642684,1.45718003238136,0.145066690913956,0.318653638944638,FALSE,"3J6IW","DISP2","DISP2_3J6IW"
"4900","XP_005659821","FAM98B",453.845382514576,-0.00290351344572216,0.070316388115508,-0.0412921300928112,0.967063006997278,0.98570904436768,FALSE,"3JDAT","FAM98B","FAM98B_3JDAT"
"4902","XP_005659866","NSMCE3",274.087857687646,0.0759199461689825,0.0806359543702933,0.941514821296043,0.346441097563611,0.578849433506294,FALSE,"3J7ZD","NDNL2","NDNL2_3J7ZD"
"4904","XP_005659910","INTS14",595.913064357258,-0.0920043315168862,0.0718442688531467,-1.28060780609999,0.200331456771524,0.400545527244694,FALSE,"3J53C","VWA9","VWA9_3J53C"
"4908","XP_005660144","RRAGA",1320.66848964278,-0.167968651369,0.0538107299038833,-3.12147134352249,0.00179949760592468,0.00879439377103435,TRUE,"3J9YY","RRAGA","RRAGA_3J9YY"
"4913","XP_005660278","SIT1",1492.70295091148,-0.0763836596953935,0.0614574080051986,-1.24287148082998,0.213915196502546,0.419608968437287,FALSE,"3J3SU","SIT1","SIT1_3J3SU"
"4924","XP_005660544","WDR34",92.2661384439466,-0.50493335007749,0.133520511184114,-3.7816912592645,0.000155766477567692,0.00100193094028632,TRUE,"3JEQ4","WDR34","WDR34_3JEQ4"
"4931","XP_005660736","EFEMP2",3.18271420264777,0.578408238113674,0.61837254773937,0.935371792017941,0.349596728728002,NA,FALSE,"3JCNR","EFEMP2","EFEMP2_3JCNR"
"4935","XP_005660847","UBXN1",1636.20186971826,-0.0459319348190461,0.0788756644080834,-0.582333412513719,0.560342123754451,0.760480230162651,FALSE,"3J79D","UBXN1","UBXN1_3J79D"
"4936","XP_005660852","ROM1",109.218585825518,-0.117879050222541,0.122494182133777,-0.962323664431699,0.335887045388546,0.567940151959663,FALSE,"3JENU","ROM1","ROM1_3JENU"
"4937","XP_005660853","TUT1",313.095460273494,-0.0908139534982637,0.088075052187433,-1.03109735666125,0.3024951672653,0.529700752495221,FALSE,"3J9DY","TUT1","TUT1_3J9DY"
"4938","XP_005660855","EEF1G",12074.6427082032,0.088331721942149,0.0565661964393123,1.56156375189406,0.118390794320268,0.276211332867312,FALSE,"3J78S","EEF1G","EEF1G_3J78S"
"4943","XP_005661078","CAPRIN1",4188.58595203069,-0.0132815689370034,0.0526345117177708,-0.252335748989559,0.80078155823559,0.907059763979379,FALSE,"3J40B","CAPRIN1","CAPRIN1_3J40B"
"4944","XP_005661108","EIF3M",2007.21378638653,0.12837969252314,0.0414923288069474,3.09405849742627,0.00197438553029525,0.00952629851028486,TRUE,"3JAIF","EIF3M","EIF3M_3JAIF"
"4950","XP_005661304","ZSWIM4",341.722105638515,1.0750482971133,0.147859995123501,7.2707177909438,3.57582284575331e-13,7.97478608776435e-12,TRUE,"3J89F","ZSWIM4","ZSWIM4_3J89F"
"4957","XP_005661508","LMAN2",1434.88589811145,-0.0633208684271496,0.0727000265265835,-0.870988243780016,0.383760572176324,0.615582843352788,FALSE,"3J5QY","LMAN2","LMAN2_3J5QY"
"4967","XP_005661662","PHAX",616.637921053621,0.135631273687946,0.0645379975320326,2.10157238951561,0.0355907506063856,0.107604783997084,FALSE,"3JFC3","PHAX","PHAX_3JFC3"
"4968","XP_005661680","HINT1",1457.68151650649,0.181941289103375,0.0470292020423209,3.86868756437008,0.000109422746340442,0.000730669853351968,TRUE,"3JGFJ","HINT1","HINT1_3JGFJ"
"4969","XP_005661711","HSPA4",1907.73435364647,-0.0110656326435801,0.0550063162081957,-0.201170218374511,0.840565477730506,0.927759367019724,FALSE,"3J4UV","HSPA4","HSPA4_3J4UV"
"4972","XP_005661752","HSPA9",4246.79961318721,0.317971409464119,0.0458090603413469,6.94123405052954,3.88689413855575e-12,7.77424395051579e-11,TRUE,"3JAJ8","HSPA9","HSPA9_3JAJ8"
"4974","XP_005661788","IGIP",67.5059721800868,-0.0977091148027725,0.154862287523046,-0.630941957306626,0.528078476554027,0.737822200351179,FALSE,"3JI87","IGIP","IGIP_3JI87"
"4976","XP_005661821","TAF7",1970.91458347918,0.051092107574832,0.0484235571289605,1.05510851750863,0.291375696981648,0.517559684144081,FALSE,"3J5K3","TAF7","TAF7_3J5K3"
"4978","XP_005661864","PDE6A",1.84168773247827,-0.456754707911379,0.845152423663171,-0.540440629551357,0.588893194587696,NA,FALSE,"3JEFE","PDE6A","PDE6A_3JEFE"
"4980","XP_005661932","PDAP1",1083.83319251223,0.00306418007008584,0.0620677760886246,0.0493682916189972,0.960625796959705,0.983829215655548,FALSE,"3J265","PDAP1","PDAP1_3J265"
"4986","XP_005662019","YWHAG",2187.32152367657,-0.19913058443494,0.0667745357855208,-2.98213356472512,0.00286247087590493,0.0131105008359232,TRUE,"3J6JB","YWHAG","YWHAG_3J6JB"
"4987","XP_005662072","NUPR2",13.6288714520446,0.258148007175165,0.331446143541897,0.778853554959325,0.436065985913489,0.665227191024624,FALSE,"3JHS8","NUPR1L","NUPR1L_3JHS8"
"4991","XP_005662230","VASN",135.472300612383,-0.201834452683766,0.131254581856443,-1.53773262486576,0.12411400318632,0.285949442321884,FALSE,"3J82E","VASN","VASN_3J82E"
"4994","XP_005662273","MMP25",644.264917575441,-0.247622559928053,0.0791607330772935,-3.12809836773835,0.00175941286909437,0.00861952549000411,TRUE,"3J5VK","MMP25","MMP25_3J5VK"
"4997","XP_005662334","FBLN7",7.67397874214522,0.0833252499500851,0.41945668754058,0.198650426671344,0.842536204839435,0.928585929636021,FALSE,"3JAIW","FBLN7","FBLN7_3JAIW"
"4998","XP_005662358","LOC100522130",392.724879154624,-0.21049302823287,0.0709315175513517,-2.96755286647408,0.00300180655738842,0.0136716021557939,TRUE,"3JAYE","FAHD2A","FAHD2A_3JAYE"
"5001","XP_005662463","POLR1A",1280.60454391354,-0.0354058350810963,0.055045872914497,-0.643205988141788,0.520090448269473,0.732843007757308,FALSE,"3JFBH","POLR1A","POLR1A_3JFBH"
"5007","XP_005662729","ABHD1",47.8021688392691,0.0276328436483033,0.18244801484523,0.151455984170308,0.879616029771455,0.947018927536819,FALSE,"3J4EN","ABHD1","ABHD1_3J4EN"
"5016","XP_005662869","ADCK5",247.630913647095,-0.318002336199032,0.112417146702203,-2.82877074830435,0.00467271578655833,0.0200227352126494,TRUE,"3JDA1","ADCK5","ADCK5_3JDA1"
"5019","XP_005662946","RAD21",4646.60825170254,0.066363483323344,0.0477553775344379,1.38965466822008,0.164633766526347,0.349068675356991,FALSE,"3JF1D","-","-_3JF1D"
"5025","XP_005663085","TERF1",492.925938892527,-0.0432283666847753,0.0615386867473138,-0.70245838788008,0.482393343674599,0.702947799490292,FALSE,"3J7ZX","TERF1","TERF1_3J7ZX"
"5028","XP_005663148","CEBPD",1318.27520666874,0.66718385792154,0.128721011958141,5.18317753855525,2.18137212482698e-07,2.38228163713059e-06,TRUE,"3JG8E","CEBPD","CEBPD_3JG8E"
"5033","XP_005663265","KCNJ10",8.63185633472731,-0.0841335190461373,0.408735960135955,-0.205838309450807,0.836917215294607,0.926462795882513,FALSE,"3J8WW","KCNJ10","KCNJ10_3J8WW"
"5039","XP_005663496","C2CD4D",2.22149150858359,-0.727129105165019,0.763234805462099,-0.952693849862862,0.340745210346809,NA,FALSE,"3J22R","-","-_3J22R"
"5040","XP_005663498","LINGO4",38.5034038750956,0.158832583354857,0.182571098456029,0.869976599243123,0.384313192590558,0.616081611290788,FALSE,"3JDU9","LINGO4","LINGO4_3JDU9"
"5045","XP_005663693","GPR88",68.1751910348679,0.524347590407591,0.188905001765974,2.77572105294058,0.00550794425072892,0.0230202972049293,TRUE,"3JB1H","GPR88","GPR88_3JB1H"
"5049","XP_005663864","TMPRSS6",12.1962632806837,0.231368453067647,0.332783076033956,0.695253063422129,0.486896723282129,0.707094398699046,FALSE,"3JF7Y","-","-_3JF7Y"
"5050","XP_005663905","BCDIN3D",192.948435944437,-0.0519998052708503,0.0920938517870353,-0.56463927028591,0.572319148834284,0.769006775545838,FALSE,"3J21D","BCDIN3D","BCDIN3D_3J21D"
"5051","XP_005663935","CD63",7027.5131698766,-0.0530500127454574,0.0491723482532406,-1.0788586396616,0.280650749196795,0.505134276287532,FALSE,"3JCVN","CD63","CD63_3JCVN"
"5053","XP_005663961","ZBTB39",606.210712776681,0.0836810806354787,0.0709607863271975,1.17925807994331,0.238295425161306,0.451879320737695,FALSE,"3JFJT","ZBTB39","ZBTB39_3JFJT"
"5054","XP_005664023","IL26",1.55281676763117,1.145868954666,0.970446179029358,1.18076507427964,0.237696062137795,NA,FALSE,"3JAID","IL26","IL26_3JAID"
"5056","XP_005664212","TWF1",647.04255508749,0.285204055666214,0.0786105501755244,3.62806334556113,0.000285555207380104,0.00173808683307597,TRUE,"3JATJ","TWF1","TWF1_3JATJ"
"5059","XP_005664246","NT5DC3",279.532068852335,0.234328288568336,0.0822557243972359,2.84877788488858,0.00438875081872813,0.0189752857877143,TRUE,"3J3VG","NT5DC3","NT5DC3_3J3VG"
"5067","XP_005664408","GLG1",3999.85587795007,-0.227085413084414,0.0517909402338022,-4.3846551551154,1.16169659189005e-05,9.48311270537616e-05,TRUE,"3JB4C","GLG1","GLG1_3JB4C"
"5077","XP_005664641","PSMD8",1330.97133532923,0.123940192198778,0.0535162670771269,2.31593492909655,0.0205618218375349,0.0682500471537319,FALSE,"3J9UI","PSMD8","PSMD8_3J9UI"
"5083","XP_005664727","LMTK3",12.4493208946128,-0.205125161375483,0.354025061820726,-0.579408588534774,0.562313510353001,0.762125103283489,FALSE,"3J69B","-","-_3J69B"
"5084","XP_005664760","PPFIA3",46.0016741044539,-0.721130806875976,0.171922106476175,-4.19452053989293,2.73449373564972e-05,0.000206247558019098,TRUE,"3JF9X","PPFIA3","PPFIA3_3JF9X"
"5085","XP_005664769","KCNA7",19.8797956874399,0.106539731938104,0.256772487984394,0.414918797470931,0.678201348591697,0.836463038265231,FALSE,"3JETA","KCNA7","KCNA7_3JETA"
"5087","XP_005664835","NAPSA",776.270443594825,-0.0458437599634249,0.0810574586672306,-0.565571148136159,0.571685345683743,0.768674926807835,FALSE,"3J247","NAPSA","NAPSA_3J247"
"5089","XP_005664843","FAM71E1",44.9242800710378,-0.131391044680459,0.18728826007051,-0.701544478180284,0.482963287266052,0.703222681650066,FALSE,"3J9R6","FAM71E1","FAM71E1_3J9R6"
