"","MacProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"4594","XP_014974807","PPP1R9B",3264.43577211493,0.341544694264307,0.059844877439454,5.70716674304919,1.14872236688814e-08,2.14014131623441e-07,TRUE,"3J21K","PPP1R9B","PPP1R9B_3J21K"
"4595","XP_014974811","PDK2",54.0529151250582,0.295912006515746,0.0997459542794427,2.96665672962269,0.00301056875379101,0.0123033433112708,TRUE,"3JANU","PDK2","PDK2_3JANU"
"4599","XP_014974831","UBE2Z",765.642558675542,-0.116401278359235,0.0489574939524389,-2.37759878951967,0.0174257745157335,0.0517725073451997,FALSE,"3J3DU","UBE2Z","UBE2Z_3J3DU"
"4601","XP_014974842","ITGB3",488.00762099379,-0.0221108204226293,0.218786839161092,-0.101061016775096,0.91950202366601,0.953595371680785,FALSE,"3J35A","ITGB3","ITGB3_3J35A"
"4604","XP_014974876","HOXB6",11.4912385932662,0.502333914988514,0.169590681989314,2.96203723633924,0.00305610822062389,0.0124634354757767,TRUE,"3JA87","HOXB6","HOXB6_3JA87"
"4608","XP_014974945","LHX1",2.19913316897334,-0.502114266597707,0.302535852823796,-1.65968516429076,0.096977805447225,0.197224834364201,FALSE,"3J2XU","LHX1","LHX1_3J2XU"
"4610","XP_014974982","LRRN2",2.66477229030903,0.382426130410353,0.341554072813571,1.11966496918071,0.262856558333775,0.415527135704236,FALSE,"3JBGV","LRRN2","LRRN2_3JBGV"
"4613","XP_014975010","STAC2",109.269430744056,-0.32937211643617,0.0830573722950309,-3.96559760241627,7.32122859331121e-05,0.000524891145852675,TRUE,"3JC19","STAC2","STAC2_3JC19"
"4617","XP_014975036","LRRC3C",1.5054658622179,-0.540630895454658,0.496954951659736,-1.0878871287006,0.276644938982213,NA,FALSE,"3J5XU","LRRC3C","LRRC3C_3J5XU"
"4621","XP_014975074","TOP2A",82.596812753467,0.478331801281656,0.100798612535486,4.7454204899225,2.08073635514002e-06,2.3291485904704e-05,TRUE,"3J7WU","TOP2A","TOP2A_3J7WU"
"4622","XP_014975077","TNS4",0.789205193268963,-0.885116344094501,1.27378556924044,-0.694870758052545,0.487136299786706,NA,FALSE,"3J511","TNS4","TNS4_3J511"
"4627","XP_014975164","UBE2J2",731.302635377213,-0.0293420692105205,0.0687833413033105,-0.426586854528224,0.669680274067715,0.781808897962642,FALSE,"3JA1Y","UBE2J2","UBE2J2_3JA1Y"
"4629","XP_014975172","HSPB9",18.8792907677178,-1.02909831553155,0.210723557619134,-4.88364152142669,1.04144339709036e-06,1.2509518373193e-05,TRUE,"3JGV8","HSPB9","HSPB9_3JGV8"
"4632","XP_014975272","CCR10",5.20207974398718,0.294220369028653,0.229757771122591,1.28056764996935,0.200345568853454,0.341534514220933,FALSE,"3J36W","CCR10","CCR10_3J36W"
"4633","XP_014975273","RAMP2",11.2863366278681,1.74341220133076,0.216301533551218,8.06010097435549,7.62314536041385e-16,3.66472503632217e-14,TRUE,"3JGBW","RAMP2","RAMP2_3JGBW"
"4634","XP_014975275","VPS25",110.142691262109,0.289428486795245,0.107375268646134,2.69548556613241,0.00702861228815311,0.024803411903974,TRUE,"3J1WK","VPS25","VPS25_3J1WK"
"4636","XP_014975294","PTGES3L",2.25532579791831,-0.533357113294151,0.392571266933637,-1.35862493824418,0.174265468598759,0.308571519954902,FALSE,"3J5V2","PTGES3L","PTGES3L_3J5V2"
"4642","XP_014975342","SLC4A1",2009.48223692168,-0.290912956707293,0.141949533275784,-2.04941115334348,0.0404219275382903,0.100820562625377,FALSE,"3J9W9","SLC4A1","SLC4A1_3J9W9"
"4644","XP_014975351","GRN",4134.21867222928,0.133629717227114,0.0992406666664825,1.3465217608443,0.178134307320775,0.313899408997507,FALSE,"3JEX3","GRN","GRN_3JEX3"
"4645","XP_014975355","MYOG",1.2164942217303,0.266620935047834,0.606486947722743,0.439615289412165,0.660215765145202,NA,FALSE,"3J44N","MYOG","MYOG_3J44N"
"4646","XP_014975363","FZD2",111.121981123417,-0.17464825407444,0.065858874551925,-2.6518560370591,0.00800506654741486,0.02754075371113,TRUE,"3J5H3","FZD2","FZD2_3J5H3"
"4650","XP_014975387","NMT1",1239.70129069806,0.232047453875139,0.0506244966323078,4.58369898589866,4.56821740658577e-06,4.65620910012483e-05,TRUE,"3J3KT","NMT1","NMT1_3J3KT"
"4651","XP_014975396","SPATA32",48.5189916161851,-0.498086044149748,0.17558942835573,-2.83665166413474,0.00455893202321647,0.0174088154226974,TRUE,"3J3TD","SPATA32","SPATA32_3J3TD"
"4655","XP_014975450","WNT9B",47.3860980358415,-0.174342359778624,0.0853090776209875,-2.0436554308229,0.0409875991114525,0.101967372536853,FALSE,"3J8HZ","WNT9B","WNT9B_3J8HZ"
"4657","XP_014975455","KDM5B",331.597955402277,0.123732415663855,0.0880419235498775,1.40538064906951,0.159908117835723,0.28918835934913,FALSE,"3J3UR","KDM5B","KDM5B_3J3UR"
"4660","XP_014975503","TBX2",0.785828230869194,-0.531127527072742,0.850707141894181,-0.624336508907325,0.532406612126593,NA,FALSE,"3J5PI","TBX2","TBX2_3J5PI"
"4665","XP_014975569","DCAF7",1632.33051563186,0.207285927981804,0.0335581617579865,6.17691545432973,6.53660532911951e-10,1.50565635265505e-08,TRUE,"3JBPG","DCAF7","DCAF7_3JBPG"
"4667","XP_014975600","POLG2",319.317587490651,-0.315259730218037,0.112116224434595,-2.81190105899391,0.00492496500506027,0.018504705393228,TRUE,"3JG11","POLG2","POLG2_3JG11"
"4670","XP_014975658","NOL11",172.643694646822,0.227898086713364,0.0840519661513842,2.71139507079349,0.00670007432794761,0.023859044444611,TRUE,"3J8PJ","NOL11","NOL11_3J8PJ"
"4673","XP_014975691","ABCA5",105.014489642926,-0.193106395074701,0.0785581290997279,-2.45813383398625,0.0139661116686552,0.0433849916353422,TRUE,"3J1J8","ABCA5","ABCA5_3J1J8"
"4674","XP_014975717","ELF3",6.31670421907819,-0.301224933127047,0.197414658407905,-1.52584886834819,0.127047507128561,0.242379498718028,FALSE,"3J67I","ELF3","ELF3_3J67I"
"4679","XP_014975759","SHISA4",9.61927969200008,-0.558812305077354,0.203312832960905,-2.74853434945156,0.00598623622148005,0.0217926926135929,TRUE,"3J6R9","SHISA4","SHISA4_3J6R9"
"4681","XP_014975778","KCTD2",268.800010517591,0.275244565906621,0.0718285150646693,3.8319679260919,0.000127122315361455,0.00084422858647538,TRUE,"3JCSV","KCTD2","KCTD2_3JCSV"
"4682","XP_014975798","GRB2",3972.78154113246,-0.17645144767446,0.0803645617554066,-2.1956375275398,0.0281178979401493,0.0759151520542805,FALSE,"3JCEP","GRB2","GRB2_3JCEP"
"4686","XP_014975880","GALK1",130.186751910555,0.061451380168045,0.101069897849542,0.608008729359999,0.543181684278827,0.681730998503094,FALSE,"3JFIF","GALK1","GALK1_3JFIF"
"4688","XP_014975896","EVPL",45.950529028489,-0.13510377231826,0.178435629657514,-0.757156923074029,0.448955854403208,0.601671119012896,FALSE,"3J1P5","EVPL","EVPL_3J1P5"
"4691","XP_014975917","UBALD2",1350.54149581962,-0.194675886446732,0.0682880618310971,-2.8508040970359,0.00436088282335352,0.0167684937272924,TRUE,"3J8TV","UBALD2","UBALD2_3J8TV"
"4696","XP_014975938","JMJD6",3888.50146626192,-0.328607869541857,0.131863628827823,-2.49202810860702,0.0127015985104531,0.040204927560204,TRUE,"3J2JH","JMJD6","JMJD6_3J2JH"
"4707","XP_014976034","INAVA",54.7451061625073,-0.365173279420472,0.105418566026697,-3.46403193653757,0.000532143329187365,0.00286519272017707,TRUE,"3JDH8","C1orf106","C1orf106_3JDH8"
"4708","XP_014976057","NDUFAF8",84.7067505500962,0.068952040052943,0.0676026309957272,1.01996089556487,0.307747006937406,0.464564890194919,FALSE,"3JI2E","C17orf89","C17orf89_3JI2E"
"4710","XP_014976065","BAHCC1",12.6714757859273,-0.202561828053543,0.165648174568963,-1.22284370824269,0.221388733286681,0.367479703182679,FALSE,"3JF9D","BAHCC1","BAHCC1_3JF9D"
"4711","XP_014976066","ACTG1",9601.56370909729,-0.0375949327788808,0.0883473059385385,-0.425535701168238,0.670446201769984,0.782357249466354,FALSE,"3J346","ACTG1","ACTG1_3J346"
"4712","XP_014976070","FSCN2",72.2621357636001,-0.405739347033948,0.104141278927291,-3.89604728512339,9.77753079715687e-05,0.000675581266533101,TRUE,"3JA5Y","FSCN2","FSCN2_3JA5Y"
"4716","XP_014976086","P4HB",1743.97677664865,0.0512544563334888,0.091719765115226,0.55881582632815,0.576287420268897,0.708974577410576,FALSE,"3J88Q","P4HB","P4HB_3J88Q"
"4722","XP_014976113","FASN",753.500800899052,-0.0243790343189705,0.0735128394857961,-0.331629610412218,0.74016895786031,0.834560767339504,FALSE,"3J2HX","FASN","FASN_3J2HX"
"4726","XP_014976143","FN3K",108.097260508059,-0.229384176477739,0.152579940322291,-1.50337046923217,0.132743537319482,0.250846500241264,FALSE,"3J2DP","FN3K","FN3K_3J2DP"
"4731","XP_014976237","LOC707884",7.16195960078781,-0.0934201923451043,0.215529793975555,-0.433444446922729,0.664691916366776,0.778903629293828,FALSE,"3J2RS","C1QTNF9","C1QTNF9_3J2RS"
"4734","XP_014976245","ATP6V1G3",0.511187391373761,-0.762303224103352,1.85583641624679,-0.410759923358451,0.681248582526041,NA,FALSE,"3JH2P","ATP6V1G3","ATP6V1G3_3JH2P"
"4736","XP_014976254","LOC717978",650.796784927801,0.0751786330419141,0.0808151856075571,0.930253794218646,0.352239695226189,0.509755833630321,FALSE,"3J5MS","PARP4","PARP4_3J5MS"
"4748","XP_014976454","KBTBD7",186.214801259316,0.373375107968847,0.0716676991212476,5.20981017316002,1.89033937758438e-07,2.72140636196757e-06,TRUE,"3J70T","KBTBD7","KBTBD7_3J70T"
"4753","XP_014976496","NUFIP1",33.7687037917149,0.0803437309649667,0.103293505505882,0.777819772612821,0.436675269723233,0.591896187525145,FALSE,"3J1I7","NUFIP1","NUFIP1_3J1I7"
"4758","XP_014976539","SUCLA2",108.679376367512,0.438016124571154,0.10021972908624,4.37055785886466,1.2392950974428e-05,0.000110887820995537,TRUE,"3J7HX","SUCLA2","SUCLA2_3J7HX"
"4765","XP_014976665","MZT1",115.599404546795,0.195516334751261,0.0814893325358144,2.39928747318346,0.0164270125557968,0.0493360158156736,TRUE,"3JHUM","MZT1","MZT1_3JHUM"
"4768","XP_014976710","CLN5",71.212929713017,0.149173918569487,0.114127755631507,1.30707835043332,0.191186103151231,0.329907467636252,FALSE,"3JBM1","CLN5","CLN5_3JBM1"
"4770","XP_014976783","NDFIP2",52.5565000509616,0.119106219209882,0.119363448738279,0.997844989139337,0.318354530670067,0.475643532919961,FALSE,"3J322","NDFIP2","NDFIP2_3J322"
"4771","XP_014976784","SPRY2",227.400937246289,0.477444438825453,0.0883269005441146,5.40542502775804,6.46548910725947e-08,1.03683722191398e-06,TRUE,"3J3W8","SPRY2","SPRY2_3J3W8"
"4773","XP_014976866","TM9SF2",751.998702742796,0.302087833813666,0.0611734835740891,4.93821532082276,7.88407642850888e-07,9.74178738042432e-06,TRUE,"3JCYR","TM9SF2","TM9SF2_3JCYR"
"4778","XP_014976915","FAM155A",3.93062459867382,-0.0786033531624468,0.246801044939379,-0.318488737281294,0.75011423658415,0.841447691532313,FALSE,"3JA8F","FAM155A","FAM155A_3JA8F"
"4784","XP_014977014","RASA3",1940.38815849149,0.205321365859362,0.0816932819919079,2.51332007789454,0.0119600767491628,0.0383024792485828,TRUE,"3JCXT","RASA3","RASA3_3JCXT"
"4793","XP_014977152","RIOK3",2078.10217019379,-0.168285175734009,0.0838853029516138,-2.00613420721718,0.0448419310919645,0.109683210667534,FALSE,"3J21T","RIOK3","RIOK3_3J21T"
"4794","XP_014977157","RMC1",485.90176289027,0.083215433957226,0.052170599731791,1.59506377892983,0.11069797421992,0.218104681252805,FALSE,"3JFGW","C18orf8","C18orf8_3JFGW"
"4801","XP_014977274","KLHL14",57.0270789268851,0.0993918697732641,0.0840868002722252,1.18201512545952,0.237199699312239,0.385989416251431,FALSE,"3JA7R","KLHL14","KLHL14_3JA7R"
"4805","XP_014977326","SLC39A6",236.89042519176,0.217504813318572,0.0613402970845837,3.54587153398766,0.000391316925565761,0.00220796243801671,TRUE,"3J87K","SLC39A6","SLC39A6_3J87K"
"4806","XP_014977330","MOCOS",122.412527503902,-0.0929428316118726,0.0920651458022134,-1.00953331254745,0.312718933721067,0.469798247457493,FALSE,"3JE6T","MOCOS","MOCOS_3JE6T"
"4809","XP_014977351","HAUS1",67.5610174802229,-0.0225085942604601,0.117399693201825,-0.191726176164404,0.847956700737718,0.906954880005375,FALSE,"3J71N","HAUS1","HAUS1_3J71N"
"4810","XP_014977354","RNF165",13.1401434966369,0.590385734605093,0.146924846021918,4.01828384095784,5.86235537403691e-05,0.000433427901443985,TRUE,"3J2JV","RNF165","RNF165_3J2JV"
"4812","XP_014977371","HDHD2",54.7466731908064,0.25246928470534,0.0793990286121467,3.17975281459195,0.00147400728738342,0.00679924929286287,TRUE,"3JCWQ","HDHD2","HDHD2_3JCWQ"
"4813","XP_014977373","IER3IP1",203.111098699702,0.0466399277670654,0.0822649426127824,0.566947794355095,0.570749650988076,0.704693426773339,FALSE,"3JHFQ","IER3IP1","IER3IP1_3JHFQ"
"4818","XP_014977474","ME2",521.967981952329,0.125415126152363,0.0618878057324175,2.02649172430862,0.0427144199333189,0.105546175092231,FALSE,"3JDI2","ME2","ME2_3JDI2"
"4819","XP_014977475","ELAC1",50.1138932532817,0.190684163954898,0.111597209507633,1.70868218655463,0.087509835532499,0.182714428295049,FALSE,"3J5ZW","ELAC1","ELAC1_3J5ZW"
"4820","XP_014977478","MEX3C",805.097873730655,-0.150659174486941,0.0539257530996134,-2.79382606319171,0.00520884872491127,0.0193920440775132,TRUE,"3J95Q","MEX3C","MEX3C_3J95Q"
"4823","XP_014977511","COLGALT2",5.54866280805591,-0.2821353789573,0.446136789827207,-0.632396577441133,0.527127769825984,0.668437987443606,FALSE,"3J3QY","COLGALT2","COLGALT2_3J3QY"
"4827","XP_014977633","ZCCHC2",1126.51120290117,-0.096462314245062,0.0928436057525774,-1.03897638898395,0.298815717346684,0.454940909408705,FALSE,"3J9TI","ZCCHC2","ZCCHC2_3J9TI"
"4834","XP_014977701","MBP",948.359109473573,0.0200241334858352,0.0957972830320753,0.209026110679263,0.834427855441465,0.89761114443049,FALSE,"3J9IF","MBP","MBP_3J9IF"
"4835","XP_014977713","SALL3",2.51610627874388,-0.590169051130297,0.422420850726342,-1.39711155383433,0.162380027941093,0.29250407007087,FALSE,"3J24K","SALL3","SALL3_3J24K"
"4836","XP_014977730","KCNG2",29.6945804894112,0.0774258005804991,0.16849379866119,0.459517211883791,0.645862794904936,0.764750310403288,FALSE,"3JE1X","KCNG2","KCNG2_3JE1X"
"4841","XP_014977766","TAS1R3",87.5029127718585,-0.0183247167451511,0.0900244152788373,-0.203552743868349,0.838703024810789,0.900097022391367,FALSE,"3JCCF","TAS1R3","TAS1R3_3JCCF"
"4850","XP_014977879","KLF16",110.1262317566,0.238437964974185,0.119238733656286,1.99966871219464,0.0455360488471234,0.110827199007854,FALSE,"3JD8T","KLF16","KLF16_3JD8T"
"4852","XP_014977881","SCAMP4",416.571507586569,0.0302366533672371,0.0489844461727127,0.617270495630933,0.537056324220506,0.676685312978239,FALSE,"3J3PZ","SCAMP4","SCAMP4_3J3PZ"
"4857","XP_014977898","AMH",22.1174755747474,-0.299550812470973,0.143632140923051,-2.08554165206974,0.0370201614193817,0.0941214988182296,FALSE,"3J357","AMH","AMH_3J357"
"4858","XP_014977899","SF3A2",758.538751159814,0.0543175351667499,0.0609755776105729,0.890808046356767,0.373032157727766,0.53128147012945,FALSE,"3JBE5","SF3A2","SF3A2_3JBE5"
"4859","XP_014977901","JSRP1",15.8496524543641,0.5546033088661,0.162222623227915,3.41877906934664,0.000629027774400033,0.00331739789747715,TRUE,"3JF4H","JSRP1","JSRP1_3JF4H"
"4860","XP_014977902","PEAK3",1320.05844475375,-0.0515970330209615,0.150295888425106,-0.343303024198648,0.731370505932883,0.828286616515565,FALSE,"3JCUP","C19orf35","C19orf35_3JCUP"
"4861","XP_014977907","LSM7",179.369461963402,0.132112926768378,0.0669956607389667,1.97196244221139,0.0486138941499124,0.116514293156762,FALSE,"3JH12","LSM7","LSM7_3JH12"
"4866","XP_014977931","GNA15",394.652031168668,-0.35018305675338,0.222081748282856,-1.57682051524273,0.114836829762796,0.224208213453118,FALSE,"3J9T1","GNA15","GNA15_3J9T1"
"4875","XP_014977974","PIAS4",430.435273123926,0.11489040082296,0.0474970837171239,2.4188937895052,0.0155677849909649,0.0473497225463087,TRUE,"3JEXC","PIAS4","PIAS4_3JEXC"
"4877","XP_014977988","XPR1",568.90059076027,0.0933434745175585,0.0685875842935658,1.36093836047693,0.173533169553032,0.307654253594308,FALSE,"3JD12","XPR1","XPR1_3JD12"
"4881","XP_014978009","CHAF1A",50.070014960024,-0.0739862014612971,0.0844005395900983,-0.876608157016772,0.380699507116616,0.538961695611753,FALSE,"3JFR7","CHAF1A","CHAF1A_3JFR7"
"4883","XP_014978026","LONP1",516.505373498719,-0.050201079456339,0.0497443456927351,-1.00918162169476,0.312887538928187,0.469953199379061,FALSE,"3J3YN","LONP1","LONP1_3J3YN"
"4884","XP_014978031","MYDGF",283.922692430459,0.185754314460338,0.0784798469431738,2.36690464744205,0.0179375535671337,0.052964229664842,FALSE,"3J3Y2","C19orf10","C19orf10_3J3Y2"
"4885","XP_014978039","ARRDC5",13.0664171852129,0.16786512332267,0.139708895673553,1.20153496678485,0.229543751082771,0.377121349231035,FALSE,"3JFE1","ARRDC5","ARRDC5_3JFE1"
"4889","XP_014978070","DUS3L",215.915263464226,-0.173926104442015,0.056056853030947,-3.1026733581708,0.00191781186983655,0.00848129655865911,TRUE,"3JBVP","DUS3L","DUS3L_3JBVP"
"4891","XP_014978090","NDUFA11",340.475980410615,0.141168894068444,0.0678979289168527,2.07913402250189,0.0376050337584482,0.0951815268604651,FALSE,"3JGSN","NDUFA11","NDUFA11_3JGSN"
"4892","XP_014978105","MLLT1",355.146375929732,-0.0452357346558262,0.0612962907578302,-0.737984861670404,0.460523648381852,0.61221819316122,FALSE,"3J8Z3","MLLT1","MLLT1_3J8Z3"
"4894","XP_014978119","DENND1C",721.239662858591,0.0648268914402494,0.0565765056439348,1.14582706553562,0.251866713933291,0.402795976682356,FALSE,"3JFJR","DENND1C","DENND1C_3JFJR"
"4899","XP_014978174","XAB2",403.610815377064,0.103381681321641,0.0668900536601418,1.5455463953865,0.122214155745985,0.235473812157924,FALSE,"3J65Y","XAB2","XAB2_3J65Y"
"4903","XP_014978199","TIMM44",251.366005402402,0.00294234197790909,0.0488703000335769,0.0602071600928892,0.95199064313273,0.972306747753773,FALSE,"3JF9C","TIMM44","TIMM44_3JF9C"
"4904","XP_014978202","ELAVL1",505.590070916788,0.269649733064778,0.089405698926764,3.01602399289625,0.0025611299337613,0.0107627425138375,TRUE,"3J7JD","ELAVL1","ELAVL1_3J7JD"
"4908","XP_014978313","PIN1",216.904985689703,0.330941049381694,0.0719445703057608,4.5999447626862,4.22602985420293e-06,4.35275011812379e-05,TRUE,"3JCPY","PIN1","PIN1_3JCPY"
"4922","XP_014978525","DNASE2",318.166880526383,0.0405075595449812,0.0660390549146831,0.613387935325749,0.539619861472556,0.679001691781634,FALSE,"3J381","DNASE2","DNASE2_3J381"
"4923","XP_014978534","GADD45GIP1",103.089530499702,0.138524639638988,0.07955096036414,1.74133208455184,0.0816253853126404,0.17330105712523,FALSE,"3JBK2","GADD45GIP1","GADD45GIP1_3JBK2"
"4925","XP_014978581","C19H19orf53",427.343871143038,0.129239916548604,0.0706123528854867,1.8302734757783,0.0672090555472589,0.149791886923255,FALSE,"3JHMU","C19orf53","C19orf53_3JHMU"
"4926","XP_014978583","ZSWIM4",349.30422508299,-0.872387259264943,0.0967306412071952,-9.01872714144741,1.90287309099582e-19,1.2928131785734e-17,TRUE,"3J89F","ZSWIM4","ZSWIM4_3J89F"
"4931","XP_014978604","SAMD1",626.939433304288,0.135716180573318,0.0492847178896178,2.7537173059868,0.00589226390138916,0.0215087606176641,TRUE,"3JNZZ","Samd1","Samd1_3JNZZ"
"4932","XP_014978616","ASF1B",768.137004794632,0.181639428656994,0.121066797916072,1.50032405071879,0.133530482396682,0.252046099857786,FALSE,"3J906","ASF1B","ASF1B_3J906"
"4937","XP_014978653","EPHX3",20.293671546929,-0.088253476964378,0.175510923930925,-0.502837515681424,0.615078515015193,0.740425128717355,FALSE,"3J1V7","EPHX3","EPHX3_3J1V7"
"4941","XP_014978695","RAB8A",651.166282177644,0.187917955560835,0.0937321341835957,2.00484025246619,0.0449801277666969,0.10990889626859,FALSE,"3J4TI","RAB8A","RAB8A_3J4TI"
"4942","XP_014978696","FAM32A",541.013835189405,0.307765464875964,0.0703566243196058,4.37436371986654,1.21787176525292e-05,0.000109106922663278,TRUE,"3JGZ1","FAM32A","FAM32A_3JGZ1"
"4944","XP_014978713","MED26",489.839253181076,-0.606374689613409,0.099601951833062,-6.08797998888339,1.14344158987773e-09,2.53357011534945e-08,TRUE,"3J726","MED26","MED26_3J726"
"4945","XP_014978715","SMIM7",505.188378046167,0.289330258900612,0.0573870372236977,5.04173543186743,4.61328819428616e-07,6.05831633172812e-06,TRUE,"3JHYR","SMIM7","SMIM7_3JHYR"
"4947","XP_014978741","DDA1",303.033189862027,-0.123563493491832,0.0550122663588581,-2.24610803499346,0.02469708881439,0.0685263078839883,FALSE,"3JGYN","DDA1","DDA1_3JGYN"
"4948","XP_014978744","PLVAP",342.363519846398,-0.0941018592633477,0.169620987056557,-0.55477721770344,0.579047051966184,0.710999792371477,FALSE,"3J3S6","PLVAP","PLVAP_3J3S6"
"4949","XP_014978745","MVB12A",439.035561290674,0.113457952636007,0.0572294715833539,1.98250917747436,0.0474222812515153,0.114217587934901,FALSE,"3JCG5","MVB12A","MVB12A_3JCG5"
"4952","XP_014978768","CCDC124",219.468148681616,0.02831393622426,0.0644610915859204,0.439240719132413,0.660487123314289,0.776025714817653,FALSE,"3JBMT","CCDC124","CCDC124_3JBMT"
"4958","XP_014978841","COMP",6.29151392173446,0.551046259192123,0.235663229359763,2.33827848616509,0.0193728063050178,0.0564055873179894,FALSE,"3J3CH","COMP","COMP_3J3CH"
